ID;ID_LANG;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;Wholesale price;On sale (0/1);Reference #;Quantity;Short description;Description;Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product creation date;Show price;Available online only;Condition;url_image;
"25";"1";"1";"Critical Jack";"18";"0.000000";"1";"0.000000";"0";"gs-0018";"0";"TIPO: Mostly Sativa 55%
FLORACION: 57-64 días
THC: 21%
CBD: Muy alta
PRODUCCION INT: 450-500 gr/m²";"Esta magnífica planta con un tremendo sabor dulce y afrutado que nos dejará sorprendidos con su efecto psicoactivo, es una muy buena elección para tener una excelente cosecha, su periodo de floración es de 60 días, bastante rápido para una planta de marihuana de tipo Sativa, que nos proporciona una gran explosión de cogollos totalmente recubiertos de enorme resina muy productiva, incluso más que la Critical, y además es muy resistente a los hongos y a la humedad.";"";"";"";"critical-jack";"";"";"1";"2015-09-21 16:00:48";"1";"0";"new";"https://semillaslowcost.com/img/p/4/1/41.jpg";
"26";"1";"1";"Original Amnesia";"18";"0.000000";"1";"0.000000";"0";"gs-0019";"0";"TIPO: Mostly Sativa 70%
FLORACION: 60-67 días
THC: 22%
CBD: Medio
PRODUCCION INT: 600-650 gr/m²";"Esta gran planta que nos proporciona una enorme producción con cogollos gigantes cubiertos de deliciosa resina es famosa por la cantidad de producción que nos da en cultivo hidropónico, aunque también da elevadas producciones en plantado sobre exterior, es la planta preferida entre los cultivadores de sativas, y conocida por el potente efecto que provoca en nuestra cabeza, hay que fumarla con moderación.";"";"";"";"original-amnesia";"";"";"1";"2015-09-21 16:05:44";"1";"0";"new";"https://semillaslowcost.com/img/p/4/2/42.jpg";
"27";"1";"1";"Diesel";"18";"0.000000";"1";"0.000000";"0";"gs-0020";"0";"TIPO: Mostly Sativa 65%
FLORACION: 55-61 días
THC: 18%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Si quieres saborear un fuerte sabor a lima limón con un toque de mandarina, podrás conseguirlo mediante un fácil cultivo repleto de cogollos inmensos y resinosos de colores únicos y olores muy fuertes que te brindarán un efecto sativo cerebral.";"";"";"";"diesel";"";"";"1";"2015-09-21 16:08:10";"1";"0";"new";"https://semillaslowcost.com/img/p/4/3/43.jpg";
"28";"1";"1";"Blue Thai";"18";"0.000000";"1";"0.000000";"0";"gs-0021";"0";"TIPO: Mostly Sativa 55%
FLORACION: 52-57 días
THC: 22%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"
Blue Thai nos brinda unos buenos cogollos con aroma y sabor intensos con toques cítricos con una gran resistencia al moho, y nos provocan un potente efecto físico y mental con una agradable estimulación cerebral.
";"";"";"";"blue-thai";"";"";"1";"2015-09-21 16:10:46";"1";"0";"new";"https://semillaslowcost.com/img/p/4/4/44.jpg";
"29";"1";"1";"Critical Kush";"18";"0.000000";"1";"0.000000";"0";"gs-0022";"0";"TIPO: Mostly Indica 65%
FLORACION: 51-56 días
THC: 26%
CBD: Alto
PRODUCCION INT: 750-800 gr/m²";"Critical Kush es una variedad Indica muy potente, que forma una altura media pero repleta de una tremenda cantidad de cogollos resinosos con escasas hojas, con un sabor tipico a OG KUSH, pero con un rendimiento increible, ideal para relajarse, aliviarnos el dolor o ayudarnos a dormir.";"";"";"";"critical-kush";"";"";"1";"2015-09-21 16:13:16";"1";"0";"new";"https://semillaslowcost.com/img/p/4/5/45.jpg";
"30";"1";"1";"Deep Cheese";"18";"0.000000";"1";"0.000000";"0";"gs-0023";"0";"TIPO: Mostly Indica 75%
FLORACION: 50-54 días
THC: 26%
CBD: Alto
PRODUCCION INT: 750-800 gr/m²";"Deep Cheese es una magnífica variedad con un sabor extremadamente fuerte y un fuertísimo aroma, que nos provoca un agradable efecto con potencia media físico y mental, su crecimiento es rápido y fuerte.";"";"";"";"deep-cheese";"";"";"1";"2015-09-21 16:15:07";"1";"0";"new";"https://semillaslowcost.com/img/p/4/6/46.jpg";
"31";"1";"1";"Dinachem";"18";"0.000000";"1";"0.000000";"0";"gs-0024";"0";"TIPO: Mostly Indica 65%
FLORACION: 60-65 días
THC: 20%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"Esta estupenda planta nos brinda sabores cítricos super agradables, ademas es muy productiva y con perfectos cogollos, que nos provocarán efectos relajantes y agradables, perfectos para combatir los dolores, ansiedad y falta de apetito, tiene un carácter medicinal.";"";"";"";"dinachem";"";"";"1";"2015-09-21 16:21:34";"1";"0";"new";"https://semillaslowcost.com/img/p/4/7/47.jpg";
"32";"1";"1";"Kush N Cheese";"18";"0.000000";"1";"0.000000";"0";"gs-0025";"0";"TIPO: Mostly Sativa 60%
FLORACION: 68-73 días
THC: 22%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Kush N Cheese forma cogollos firmes y gruesos cubiertos por gran cantidad de deliciosa resina, con un sabor super fuerte e intenso a queso con limón y derivaciones, con un efecto extremadamente potente exclusivo para los aficionados a la marihuana.";"";"";"";"kush-n-cheese";"";"";"1";"2015-09-21 16:24:13";"1";"0";"new";"https://semillaslowcost.com/img/p/4/8/48.jpg";
"33";"1";"1";"Dinamex";"18";"0.000000";"1";"0.000000";"0";"gs-0026";"0";"TIPO: Mostly Sativa 65%
FLORACION: 58-63 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Dinamex es una variedad de cannabis muy completa y equilibrada, su sabor extramadamente intenso con toques dulces de limón y notas agrias nos proporcionan un efecto potente y limpio de larga duración.";"";"";"";"dinamex";"";"";"1";"2015-09-21 16:26:55";"1";"0";"new";"https://semillaslowcost.com/img/p/4/9/49.jpg";
"34";"1";"1";"Moby Dick";"18";"0.000000";"1";"0.000000";"0";"gs-0026";"0";"TIPO: Mostly Sativa 60%
FLORACION: 58-63 días
THC: 22%
CBD: Medio
PRODUCCION INT: 600-650 gr/m²";"Moby Dick es una trementa variedad que puede dar origen a árboles de gran altura si se realiza un buen cuidado de la planta, dando cogollos con gran concentración de THC y sabor concentrado con un intenso efecto cerebral y psicoactivo que acelera nuestro estado físico y mental.";"";"";"";"moby-dick";"";"";"1";"2015-09-21 16:29:01";"1";"0";"new";"https://semillaslowcost.com/img/p/5/0/50.jpg";
"35";"1";"1";"Critical +";"18";"0.000000";"1";"0.000000";"0";"gs-0027";"0";"TIPO: Mostly Indica 80%
FLORACION: 48-53 días
THC: 20%
CBD: Muy Alto
PRODUCCION INT: 500-550 gr/m²";"Critical + nos brinda un gran efecto mental y potencial medicinal, la planta forma unos grandes cogollos muy densos con gran peso, produce un tremendo cogollo central, y su sabor es una mezcla de perfumes azucarados y afrutados con toques florales, su olor es muy intenso.";"";"";"";"critical-";"";"";"1";"2015-09-21 16:33:18";"1";"0";"new";"https://semillaslowcost.com/img/p/5/1/51.jpg";
"36";"1";"1";"Cheese original";"18";"0.000000";"1";"0.000000";"0";"gs-0027";"0";"TIPO: Mostly Indica 50%
FLORACION: 50-55
THC: 20%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"Esta gran variedad proporciona unos cogollos grandes y resistentes rodeados de gran cantidad de resina, con un olor muy fuerte, y un delicioso sabor a queso, su efecto es fuerte en el aspecto fisico y mental.";"";"";"";"cheese-original";"";"";"1";"2015-09-21 16:36:51";"1";"0";"new";"https://semillaslowcost.com/img/p/5/2/52.jpg";
"37";"1";"1";"Blue Widow";"18";"0.000000";"1";"0.000000";"0";"gs-0028";"0";"TIPO: Mostly Indica 55%
FLORACION: 50-55
THC: 18%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Esta variedad forma unos gruesos cogollos cargados de resina color violeta recubiertos de tricomas con aroma a chicle y a frutas del bosque, con un sabor y un efecto muy bueno que os sorpenderá.";"";"";"";"blue-widow";"";"";"1";"2015-09-21 16:40:23";"1";"0";"new";"https://semillaslowcost.com/img/p/5/3/53.jpg";
"38";"1";"1";"White Widow";"18";"0.000000";"1";"0.000000";"0";"gs-0028";"0";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 50-55
THC: 22%
CBD: Alto
PRODUCCION INT: 500-550 gr/m²";"White Whidow es una planta que no nos exige especiales cuidados, si no mas bien pocos, es perfecta para novatos, pero esto no quiere decir que no de unos buenos resultados, todo al contrario, nos proporciona unos magníficos cogollos con sabor a cítrico, con efectos de sativa dominantes, efecto sativa dominante y que causa euforia.



";"";"";"";"white-widow";"";"";"1";"2015-09-21 16:42:17";"1";"0";"new";"https://semillaslowcost.com/img/p/5/4/54.jpg";
"39";"1";"1";"Industrial Plant";"18";"0.000000";"1";"0.000000";"0";"gs-0029";"0";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 40-45 días
THC: 22%
CBD: Alto
PRODUCCION INT: 600-650 gr/m²";"Esta gran variedad es muy fácil de cultivar, tiene una floración corta y una producción elevada, de la cual se obtiene una planta repleta de enormes y pesados cogollos cubiertos de deliciosa resina, con un aroma y sabor muy definidos con notas a Skunk y puntos cítricos, produciendo un efecto muy potente pero equilibrado físico y mental.";"";"";"";"industrial-plant";"";"";"1";"2015-09-21 16:44:58";"1";"0";"new";"https://semillaslowcost.com/img/p/5/5/55.jpg";
"40";"1";"1";"Royale Haze";"18";"0.000000";"1";"0.000000";"0";"gs-0030";"0";"TIPO: Mostly Sativa 60%
FLORACION: 60-65 días
THC: 20%
CBD: Medio
PRODUCCION INT: 600-650 gr/m²";"Esta variedad esta compuesta principalmente de Sativa, es una planta muy productiva, con un aroma especiado y con tonos a Skunk, con un sabor exquisito, además se desarrolla excelentes resultados en interior o exterior.";"";"";"";"royale-haze";"";"";"1";"2015-09-21 16:47:02";"1";"0";"new";"https://semillaslowcost.com/img/p/5/6/56.jpg";
"41";"1";"1";"OG Kush";"18";"0.000000";"1";"0.000000";"0";"gs-0031";"0";"TIPO: Mostly Indica 75%
FLORACION: 60-65 días
THC: 22%
CBD: Medio
PRODUCCION INT: 550-600 gr/m²";"Esta genética es de las mas famosas en Estados Unidos de América, se forma una planta compacta que ramifica con facilidad, que desprende un fuerte olor a combustible y sabe a Kush.";"";"";"";"og-kush";"";"";"1";"2015-09-21 16:48:55";"1";"0";"new";"https://semillaslowcost.com/img/p/5/7/57.jpg";
"42";"1";"1";"Power Kush";"18";"0.000000";"1";"0.000000";"0";"gs-0032";"0";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 45-54 días
THC: 18%
CBD: Medio
PRODUCCION INT: 550-600 gr/m²";"Esta gran planta florece rápidamente, produciendo cogollos repletos de pelos blancos y naranjas rodeados de resina en abundancia y con un apetecible olor dulce a Skunk, con un toque suave de naranja y fresa, tiene una potencia increíble.";"";"";"";"power-kush";"";"";"1";"2015-09-21 16:50:40";"1";"0";"new";"https://semillaslowcost.com/img/p/5/8/58.jpg";
"43";"1";"1";"Bubba Kush";"18";"0.000000";"1";"0.000000";"0";"gs-0033";"0";"TIPO: Mostly Indica 90%
FLORACION: 50-55 días
THC: 20%
CBD: Alto
PRODUCCION INT: 500-600 gr/m²";"Esta gran variedad Indica dulce y terrosa, forma cogollos macizos resinosos con tonalidades desde verde hasta morado, causa efectos en la cabeza, entre ellos relajación, aparición de sueño, perfecta para pasar un día relajado en casa, tiene una gran potencia.";"";"";"";"bubba-kush";"";"";"1";"2015-09-21 16:52:59";"1";"0";"new";"https://semillaslowcost.com/img/p/5/9/59.jpg";
"44";"1";"1";"Purple Afghan Kush";"18";"0.000000";"1";"0.000000";"0";"gs-0034";"0";"TIPO: Mostly Indica 65%
FLORACION: 50-55 días
THC: 20%
CBD: Medio
PRODUCCION INT: 500-600 gr/m²";"Esta planta forma una estructura pequeña y con tamaño bajo, pero con varias ramificaciones cargando grandes cantidades de inmensos cogollos compactados y abultados completamente bañados en deliciosa resina, con tonos desde morados a púrpuras, desprendiendo un aroma muy intenso a cítrico o tonos de combustible.";"";"";"";"purple-afghan-kush";"";"";"1";"2015-09-21 16:54:51";"1";"0";"new";"https://semillaslowcost.com/img/p/6/0/60.jpg";
"45";"1";"1";"Moby Dick CBD";"18";"0.000000";"1";"0.000000";"0";"gs-0035";"0";"TIPO: Mostly Sativa 65%
FLORACION: 60-65 días
THC: 22%
CBD: Alto
PRODUCCION INT: 650-700 gr/m²";"Moby Dick es una planta con dominancia Sativa, con un altísimo nivel de producción y una magnífica potencia, muy fácil de cultivar, produce cogollos enormes y rebosantes de resina, desprendiendo un agradable aroma floral con toques a limón y maderas exóticas e incienso, causando entre otras cosas relajación.";"";"";"";"moby-dick-cbd";"";"";"1";"2015-09-21 16:58:02";"1";"0";"new";"https://semillaslowcost.com/img/p/6/1/61.jpg";
"46";"1";"1";"Blue Cheese";"18";"0.000000";"1";"0.000000";"0";"gs-0036";"0";"TIPO: Mostly Indica 65%
FLORACION: 50-55 días
THC: 22%
CBD: Medio
PRODUCCION INT: 550-650 gr/m²";"Blue Cheese es una planta con una estructura pequeña o media, crece con mucha fuerza produciendo cogollos compactos llenos de resina, con un aroma y sabor intensos y afrutados con notas a frutas del bosque y cheese.";"";"";"";"blue-cheese";"";"";"1";"2015-09-21 16:59:41";"1";"0";"new";"https://semillaslowcost.com/img/p/6/2/62.jpg";
"47";"1";"1";"Strawberry Amnesia";"18";"0.000000";"1";"0.000000";"0";"gs-0036";"0";"TIPO: Mostly Indica 65%
FLORACION: 60-65 días
THC: 22%
CBD: Alto
PRODUCCION INT: 450-500 gr/m²";"Strawberry Amnesia es una planta que crece con muchísima fuerza, muy fácil de cultivar y resistente a insectos y humedad, nos brinda unos cogollos crujientes con multitud de resina a su alrededor, con aromas afrutados de fresa y cítricos toques de pino.";"";"";"";"strawberry-amnesia";"";"";"1";"2015-09-21 17:01:37";"1";"0";"new";"https://semillaslowcost.com/img/p/6/3/63.jpg";
"48";"1";"1";"Critical + 2.0";"18";"0.000000";"1";"0.000000";"0";"gs-0037";"0";"TIPO: Mostly Indica 65%
FLORACION: 45-50 días
THC: 20%
CBD: Alto
PRODUCCION INT: 650-700 gr/m²
";"Esta planta es realmente sencilla de cultivar, por lo que es indicada para todo tipo de cultivadores, logrando una gran cantidad de grandes cogollos y resinados con un fuerte aroma a Skunk Afgano, con sabor a limón, con tonos de pino y especias que brindan un efecto muy potente relajante.";"";"";"";"critical-20";"";"";"1";"2015-09-21 17:04:32";"1";"0";"new";"https://semillaslowcost.com/img/p/6/4/64.jpg";
"49";"1";"1";"Shark Shock CBD";"18";"0.000000";"1";"0.000000";"0";"gs-0037";"0";"TIPO: Mostly Sativa 80%
FLORACION: 60-65 días
THC: 18%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Esta variedad de marihuana indica es muy sencilla de cultivar, con mínimos cuidados saldrá adelante, proporcionándonos cogollos esponjosos recubiertos de especial resina, con un fuerte aroma, ofrece efectos medicinales, con su aroma y sabor con tonos agridulces y matices que recuerdan al ajo, causándonos efectos narcóticos que nos sorprenderán.";"";"";"";"shark-shock-cbd";"";"";"1";"2015-09-21 17:06:12";"1";"0";"new";"https://semillaslowcost.com/img/p/6/5/65.jpg";
"50";"1";"1";"Critical Mass CBD";"18";"0.000000";"1";"0.000000";"0";"gs-0038";"0";"TIPO: Mostly Indica 80%
FLORACION: 50-55 días
THC: 21%
CBD: Alto
PRODUCCION INT: 600-650 gr/m²";"Critical Mass CBD contiene altos niveles de CBD, con una rápida floración, produciendo enormes cogollos compactos y muy resinados, con sabor que nos recuerdan matices alimonados y a pino, causando un efecto intenso relajante duradero.";"";"";"";"critical-mass-cbd";"";"";"1";"2015-09-21 17:09:17";"1";"0";"new";"https://semillaslowcost.com/img/p/6/6/66.jpg";
"51";"1";"1";"Santa Sativa";"18";"0.000000";"1";"0.000000";"0";"gs-0039";"0";"TIPO: Mostly Sativa 70%
FLORACION: 70-75 días
THC: 21%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Esta gran y famosa planta, es una gran variedad que puede desarollar una gran altura, y crece muy rápido, dejándonos disfrutar de sus mágicos frutos con aroma y sabor marcados con notas a limón, pino, cedro e incienso, que causan un efecto muy potente, cerebral, eufórico , y de larga duración.";"";"";"";"santa-sativa";"";"";"1";"2015-09-21 17:11:05";"1";"0";"new";"https://semillaslowcost.com/img/p/6/7/67.jpg";
"52";"1";"1";"Blue Hash";"18";"0.000000";"1";"0.000000";"0";"gs-0040";"0";"TIPO: Mostly Indica 60%
FLORACION: 50-55 días
THC: 19%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Esta estupenda planta con floración corta y robusta, que produce grandes cogollos densos y compactados con gran cantidad de resina, distinguidos entre otros por su gran aroma y sabor marcados con matices a tierra y frutos del bosque, causando un agradable efecto relajante potente y de larga duración.";"";"";"";"blue-hash";"";"";"1";"2015-09-21 17:12:51";"1";"0";"new";"https://semillaslowcost.com/img/p/6/8/68.jpg";
"53";"1";"1";"Shark Attack";"18";"0.000000";"1";"0.000000";"0";"gs-0041";"0";"TIPO: Mostly Indica 70%
FLORACION: 50-55 días
THC: 19%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Esta bonita planta con efectos calmantes y relajantes, con una floración corta, crece con fuerza y produce cogollos de cannabis gordos, compactos y muy resinosos con aroma y sabor intensos, con notas a limón y flores frescas, que causan un potente efecto.";"";"";"";"shark-attack";"";"";"1";"2015-09-21 17:14:47";"1";"0";"new";"https://semillaslowcost.com/img/p/6/9/69.jpg";
"54";"1";"1";"California Hash Plant";"18";"0.000000";"1";"0.000000";"0";"gs-0042";"0";"TIPO: Mostly Indica 90%
FLORACION: 40-45 días
THC: 15%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Esta gran variedad produce cogollos compactos rodeados por una espesa capa de resina, que causa un intenso aroma y sabor con notas claras a hachís afgano y a tierra, con efecto totalmente físico, relajante, potente y de una larga duración";"";"";"";"california-hash-plant";"";"";"1";"2015-09-21 17:18:52";"1";"0";"new";"https://semillaslowcost.com/img/p/7/0/70.jpg";
"55";"1";"1";"Sweet Deep Grapefruit";"18";"0.000000";"1";"0.000000";"0";"gs-0043";"0";"TIPO: Mostly Indica 80%
FLORACION: 50-55 días
THC: 20%
CBD: Medio
PRODUCCION INT: 550-600 gr/m²";"Esta gran planta de variedad afrutada, es magnífica, fácil de cultivar y con floración corta, que crece con mucha fuerza y produce grandes cogollos recubiertos de resina con agradables aromas dulces y afrutados.
";"";"";"";"sweet-deep-grapefruit";"";"";"1";"2015-09-21 17:25:32";"1";"0";"new";"https://semillaslowcost.com/img/p/7/1/71.jpg";
"56";"1";"1";"White Siberian";"18";"0.000000";"1";"0.000000";"0";"gs-0044";"0";"TIPO: Mostly Indica 75%
FLORACION: 50-55 días
THC: 18%
CBD: Medio
PRODUCCION INT: 550-600 gr/m²";"White Siberian es una magnífica variedad muy fácil de cultivar, con floración corta, crece con mucha fuerza formando cogollos muy densos y compactos recubiertos de gran cantidad de resina, ofreciendo fuertes aromas con notas terrosas y agridulces agradables con sabor a fruta madura.";"";"";"";"white-siberian";"";"";"1";"2015-09-21 17:29:37";"1";"0";"new";"https://semillaslowcost.com/img/p/7/2/72.jpg";
"57";"1";"1";"Moby Dick 2";"18";"0.000000";"1";"0.000000";"0";"gs-0045";"0";"TIPO: Mostly Sativa 70%
FLORACION: 60-65 días
THC: 22%
CBD: Alto
PRODUCCION INT: 650-700 gr/m²";"Moby Dick 2 es una planta dominante en Sativa, con un altísimo nivel de producción y una magnífica potencia, muy fácil de cultivar, produce cogollos enormes y rebosantes de resina, desprendiendo un agradable aroma floral con toques a limón y maderas exóticas e incienso, causando entre otras cosas relajación.";"";"";"";"moby-dick-2";"";"";"1";"2015-09-21 17:42:17";"1";"0";"new";"https://semillaslowcost.com/img/p/7/3/73.jpg";
"58";"1";"1";"Super Silver";"18";"0.000000";"1";"0.000000";"0";"gs-0046";"0";"TIPO: Mostly Sativa 80%
FLORACION: 65-70 días
THC: 22%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Super Silver es una estupenda variedad de fácil mantenimiento que produce unos hermosos cogollos prietos y cubiertos de rica resina, produciendo apetecibles aromas albergas y sabores a delicias picantes, con un alto subidón corporal energético y duradero.";"";"";"";"super-silver";"";"";"1";"2015-09-21 17:45:38";"1";"0";"new";"https://semillaslowcost.com/img/p/7/4/74.jpg";
"59";"1";"1";"Blue Kush ";"18";"0.000000";"1";"0.000000";"0";"gs-0047";"0";"TIPO: Mostly Sativa 60%
FLORACION: 65-70 días
THC: 22%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Blue Kush es una hermosa planta con cogollos que siguen la gama del color morado, desde púrpuras a color lavanda, florece bastante rápido y forma grandes cogollos compactados con gran cantidad de resina con sabor a fresco cítrico y pino con toques a frutos rojos.";"";"";"";"blue-kush-";"";"";"1";"2015-09-21 17:48:28";"1";"0";"new";"https://semillaslowcost.com/img/p/7/5/75.jpg";
"60";"1";"1";"Shiva Skunk";"20";"0.000000";"1";"0.000000";"0";"gs-0048";"0";"TIPO: Mostly Indica 65%
FLORACION: 45-55 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Shiva Skunk es una estupenda planta con excelente producción, muchísima resina y sabores a dulce y cítricos.";"";"";"";"shiva-skunk";"";"";"1";"2015-09-21 18:26:31";"1";"0";"new";"https://semillaslowcost.com/img/p/7/6/76.jpg";
"61";"1";"1";"Super Skunk";"20";"0.000000";"1";"0.000000";"0";"gs-0048";"0";"TIPO: Mostly Indica 80%
FLORACION: 45-55 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";" Esta planta es de alta calidad, famosa por su rápida cosecha y gran cantidad de producción, es de fácil cultivo y proporciona grandes cogollos repletos de resina, con sabores muy intensos a especias y cítricos, con un efecto muy potente y duradero.";"";"";"";"super-skunk";"";"";"1";"2015-09-21 18:32:05";"1";"0";"new";"https://semillaslowcost.com/img/p/7/7/77.jpg";
"62";"1";"1";"Big Bud";"20";"0.000000";"1";"0.000000";"0";"gs-0049";"0";"TIPO: Mostly Indica 65%
FLORACION: 50-55 días
THC: 20%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"BigBud produce una enorme cantidad de cogollos con un gran peso que puede provocar la rotura de las ramas, con especial resina, sus cogollos tienen un gusto fuerte amargo, pero delicioso que provocan un excelente y potente efecto.";"";"";"";"big-bud";"";"";"1";"2015-09-21 18:34:53";"1";"0";"new";"https://semillaslowcost.com/img/p/7/8/78.jpg";
"63";"1";"1";"Silver Haze 9 ";"20";"0.000000";"1";"0.000000";"0";"gs-0049";"0";"TIPO: Mostly Sativa 75%
FLORACION: 60-65 días
THC: 22%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Esta planta crece con mucha fuerza, formando grandes y compactos cogollos cubiertos de gran cantidad de resina y un agradable aroma especiado y dulce, con un potente efecto mental y estimulante.";"";"";"";"silver-haze-9-";"";"";"1";"2015-09-21 18:36:30";"1";"0";"new";"https://semillaslowcost.com/img/p/7/9/79.jpg";
"64";"1";"1";"NL 5 x Haze";"20";"0.000000";"1";"0.000000";"0";"gs-0050";"0";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 60-65 días
THC: 22%
CBD: Medio
PRODUCCION INT: 450-550 gr/m²";"Esta planta con grandes y largos cogollos cubiertos de resina, es de fácil cultivo y causan potentes efectos cerebrales de larga duración.";"";"";"";"nl-5-x-haze";"";"";"1";"2015-09-21 18:38:26";"1";"0";"new";"https://semillaslowcost.com/img/p/8/0/80.jpg";
"65";"1";"1";"Jack Flash 5 ";"20";"0.000000";"1";"0.000000";"0";"gs-0051";"0";"TIPO: Mostly Indica 55%
FLORACION: 60-65 días
THC: 20%
CBD: Medio
PRODUCCION INT: 450-550 gr/m²";"Jack Flash S es una estupenda planta de marihuana de fácil cultivo y resistente, da lugar a unos bonitos cogollos con gran cantidad de resina, con un sabor afrutado muy gustoso y un potente y agradable efecto mental.";"";"";"";"jack-flash-5-";"";"";"1";"2015-09-21 18:40:47";"1";"0";"new";"https://semillaslowcost.com/img/p/8/1/81.jpg";
"66";"1";"1";"Skunk 1";"20";"0.000000";"1";"0.000000";"0";"gs-0052";"0";"TIPO: Mostly Indica 55%
FLORACION: 45-50 días
THC: 22%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Esta planta es muy resistente al moho, a las enfermedades y a la humedad, con un buen tronco que forma duras ramas que contienen grandes y pesados cogollos cubiertos de deliciosa resina, tiene una buena producción y crece bien en cualquier sistema de cultivo, su aroma es dulce y oloroso, te atrae, y su sabor es extremadamente dulce, ademas de producir un gran colocón.";"";"";"";"skunk-1";"";"";"1";"2015-09-21 18:44:27";"1";"0";"new";"https://semillaslowcost.com/img/p/8/2/82.jpg";
"67";"1";"1";"Northern Lights ";"20";"0.000000";"1";"0.000000";"0";"gs-0053";"0";"TIPO: Mostly Indica 60%
FLORACION: 50-55 días
THC: 20%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";" Northen Lights es una planta con estructura mediana, pero muy ancha, dando lugar a cantidad de ramas con grandes hojas, y enormes y anchos cogollos dulces cubiertos de rica resina con una fragancia muy agradable a enebro y toques cítricos, produce un efecto muy calmante y tranquilo.";"";"";"";"northern-lights-";"";"";"1";"2015-09-21 18:46:32";"1";"0";"new";"https://semillaslowcost.com/img/p/8/3/83.jpg";
"68";"1";"1";"Feminised Mix";"20";"0.000000";"1";"0.000000";"0";"gs-0054";"0";"TIPO: Mostly Indica-Sativa 50%
FLORACION: 50-55 días
THC: 22%
CBD: Medio
PRODUCCION INT: 450-500 gr/m²";"Feminised Mix es un cruce híbrido entre Indica y Sativa, con una buena estatura, con gordas ramificaciones que cargan grandes cogollos cubiertos de resina, produciendo un colocón potente sorprendente.";"";"";"";"feminised-mix";"";"";"1";"2015-09-21 18:48:31";"1";"0";"new";"https://semillaslowcost.com/img/p/8/4/84.jpg";
"69";"1";"1";"Skunk Kush Feminizada";"20";"0.000000";"1";"0.000000";"0";"gs-0054";"0";"TIPO: Mostly Indica 60%
FLORACION: 50-55 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Skunk Kush contiene genes afganos, por lo que su domináncia es Indica, forma un tronco con ramificaciones cargadas de enormes cogollos que contienen una fina capa de deliciosa resina rebosante de sabores y aromas pocos conocidos, que proporcionan un alucinante subidón.";"";"";"";"skunk-kush-feminizada";"";"";"1";"2015-09-21 18:50:16";"1";"0";"new";"https://semillaslowcost.com/img/p/8/5/85.jpg";
"70";"1";"1";"Early Skunk";"20";"0.000000";"1";"0.000000";"0";"gs-0055";"0";"TIPO: Mostly Indica 70%
FLORACIÓN: 50-55 días
THC: 21%
CBD: Alto
PRODUCCIÓN INT: 450-550 gr/m2";"Es una planta pequeña como dice su nombre, pero extremadamente robusta y grandes hojas. Variedad fácil de cultivar, con fuertes ramificaciones que salen desde abajo pegadas al tronco central sin perder vigor y casi sin intersecciones entre sus nudos creando brotes sin cesar y eso hace que salgan cogollos largos, aparte de lo densos que son.
La cata de este ejemplar es una sensación de mezcla de matices dulces con toques terrosos .";"";"";"";"early-skunk";"";"";"1";"2015-09-21 18:52:47";"1";"0";"new";"https://semillaslowcost.com/img/p/8/6/86.jpg";
"71";"1";"1";"Sensi Skunk";"20";"0.000000";"1";"0.000000";"0";"gs-0056";"0";"TIPO: Mostly Indica 80%
FLORACION: 40-45 días
THC: 23%
CBD: Medio
PRODUCCION INT: 500-550 gr/m²";"Sensi Skunk es una estupenda planta que te sorprenderá con su dulce aroma, su rapidísima floración que produce unos enormes cogollos y su potente pelotazo.";"";"";"";"sensi-skunk";"";"";"1";"2015-09-21 18:54:31";"1";"0";"new";"https://semillaslowcost.com/img/p/8/7/87.jpg";
